,state_number,consecutive_number,vehicle_number,contributing_circumstances_motor_vehicle,contributing_circumstances_motor_vehicle_name
38497,21,210612,2,0,None
38498,21,210617,2,0,None
38499,21,210594,2,0,None
38500,21,210595,2,0,None
38501,21,210596,2,0,None
38502,21,210598,2,0,None
38503,21,210601,2,0,None
38504,21,210602,2,0,None
38505,21,210636,2,0,None
38506,21,210639,2,0,None
38507,21,210640,2,0,None
38508,21,210634,2,0,None
38509,21,210642,2,0,None
38510,21,210643,2,0,None
38511,21,210644,2,0,None
38512,21,210645,2,0,None
38513,21,210624,2,0,None
38514,21,210625,2,0,None
38515,21,210591,2,0,None
38516,21,210627,2,0,None
38517,21,210628,2,0,None
38518,21,210633,2,0,None
38519,21,210556,2,0,None
38520,21,210550,2,0,None
38521,21,210552,2,0,None
38522,21,210553,2,0,None
38523,21,210555,2,0,None
38524,21,210558,2,0,None
38525,21,210560,2,0,None
38526,21,210563,2,0,None
38527,21,210535,2,0,None
38528,21,210538,2,0,None
38529,21,210539,2,0,None
38530,21,210544,2,0,None
38531,21,210545,2,0,None
38532,21,210546,2,0,None
38533,21,210547,2,0,None
38534,21,210548,2,0,None
38535,21,210580,2,0,None
38536,21,210581,2,0,None
38537,21,210584,2,0,None
38538,21,210587,2,0,None
38539,21,210588,2,0,None
38540,21,210572,2,0,None
38541,21,210566,2,0,None
38542,21,210568,2,0,None
38543,21,210574,2,0,None
38544,21,210576,2,0,None
38545,21,210577,2,0,None
38546,21,210250,2,0,None
38547,21,210248,2,0,None
38548,21,210249,2,0,None
38549,21,210251,2,0,None
38550,21,210252,2,0,None
38551,21,210254,2,0,None
38552,21,210255,2,0,None
38553,21,210226,2,0,None
38554,21,210229,2,0,None
38555,21,210230,2,0,None
38556,21,210233,2,0,None
38557,21,210235,2,0,None
38558,21,210237,2,0,None
38559,21,210277,2,0,None
38560,21,210271,2,0,None
38561,21,210272,2,0,None
38562,21,210273,2,0,None
38563,21,210274,2,0,None
38564,21,210275,2,0,None
38565,21,210270,2,0,None
38566,21,210280,2,0,None
38567,21,210281,2,0,None
38568,21,210282,2,0,None
38569,21,210283,2,0,None
38570,21,210262,2,0,None
38571,21,210256,2,0,None
38572,21,210257,2,0,None
38573,21,210260,2,0,None
38574,21,210261,2,0,None
38575,21,210263,2,0,None
38576,21,210267,2,0,None
38577,21,210269,2,0,None
38578,21,210187,2,0,None
38579,21,210188,2,0,None
38580,21,210189,2,0,None
38581,21,210190,2,0,None
38582,21,210193,2,0,None
38583,21,210196,2,0,None
38584,21,210197,2,0,None
38585,21,210198,2,0,None
38586,21,210174,2,0,None
38587,21,210175,2,0,None
38588,21,210177,2,0,None
38589,21,210183,2,0,None
38590,21,210184,2,0,None
38591,21,210186,2,0,None
38592,21,210211,2,0,None
38593,21,210210,2,0,None
38594,21,210223,2,0,None
38595,21,210199,2,0,None
38596,21,210200,2,0,None
38597,21,210201,2,0,None
38598,21,210204,2,0,None
38599,21,210207,2,0,None
38600,21,210209,2,0,None
38601,21,210355,2,0,None
38602,21,210357,2,0,None
38603,21,210358,2,0,None
38604,21,210364,2,0,None
38605,21,210368,2,0,None
38606,21,210370,2,0,None
38607,21,210371,2,0,None
38608,21,210349,2,0,None
38609,21,210343,2,0,None
38610,21,210344,2,0,None
38611,21,210345,2,0,None
38612,21,210348,2,0,None
38613,21,210351,2,0,None
38614,21,210352,2,0,None
38615,21,210353,2,0,None
38616,21,210394,2,0,None
38617,21,210388,2,0,None
38618,21,210389,2,0,None
38619,21,210391,2,0,None
38620,21,210395,2,0,None
38621,21,210397,2,0,None
38622,21,210398,2,0,None
38623,21,210372,2,0,None
38624,21,210373,2,0,None
38625,21,210374,2,0,None
38626,21,210342,2,0,None
38627,21,210380,2,0,None
38628,21,210382,2,0,None
38629,21,210385,2,0,None
38630,21,210301,2,0,None
38631,21,210302,2,0,None
38632,21,210303,2,0,None
38633,21,210309,2,0,None
38634,21,210284,2,0,None
38635,21,210286,2,0,None
38636,21,210287,2,0,None
38637,21,210289,2,0,None
38638,21,210290,2,0,None
38639,21,210295,2,0,None
38640,21,210297,2,0,None
38641,21,210329,2,0,None
38642,21,210330,2,0,None
38643,21,210332,2,0,None
38644,21,210334,2,0,None
38645,21,210328,2,0,None
38646,21,210336,2,0,None
38647,21,210338,2,0,None
38648,21,210340,2,0,None
38649,21,210319,2,0,None
38650,21,210316,2,0,None
38651,21,210317,2,0,None
38652,21,210318,2,0,None
38653,21,210322,2,0,None
38654,21,210325,2,0,None
38655,22,220351,2,0,None
38656,22,220356,2,0,None
38657,22,220357,2,0,None
38658,22,220358,2,0,None
38659,22,220359,2,0,None
38660,22,220367,2,0,None
38661,22,220370,2,0,None
38662,22,220372,2,0,None
38663,22,220342,2,0,None
38664,22,220336,2,0,None
38665,22,220339,2,0,None
38666,22,220344,2,0,None
38667,22,220349,2,0,None
38668,22,220350,2,0,None
38669,22,220401,2,0,None
38670,22,220402,2,0,None
38671,22,220407,2,0,None
38672,22,220413,2,0,None
38673,22,220414,2,0,None
38674,22,220418,2,0,None
38675,22,220385,2,0,None
38676,22,220378,2,0,None
38677,22,220382,2,0,None
38678,22,220330,2,0,None
38679,22,220388,2,0,None
38680,22,220390,2,0,None
38681,22,220267,2,0,None
38682,22,220269,2,0,None
38683,22,220272,2,0,None
38684,22,220274,2,0,None
38685,22,220277,2,0,None
38686,22,220279,2,0,None
38687,22,220282,2,0,None
38688,22,220284,2,0,None
38689,22,220252,2,0,None
38690,22,220246,2,0,None
38691,22,220250,2,0,None
38692,22,220251,2,0,None
38693,22,220254,2,0,None
38694,22,220259,2,0,None
38695,22,220266,2,0,None
38696,22,220319,2,0,None
38697,22,220308,2,0,None
38698,22,220306,2,0,None
38699,22,220324,2,0,None
38700,22,220326,2,0,None
38701,22,220328,2,0,None
38702,22,220286,2,0,None
38703,22,220289,2,0,None
38704,22,220290,2,0,None
38705,22,220292,2,0,None
38706,22,220301,2,0,None
38707,22,220518,2,0,None
38708,22,220510,2,0,None
38709,22,220511,2,0,None
38710,22,220514,2,0,None
38711,22,220520,2,0,None
38712,22,220521,2,0,None
38713,22,220524,2,0,None
38714,22,220525,2,0,None
38715,22,220501,2,0,None
38716,22,220495,2,0,None
38717,22,220497,2,0,None
38718,22,220500,2,0,None
38719,22,220526,2,0,None
38720,22,220502,2,0,None
38721,22,220503,2,0,None
38722,22,220504,2,0,None
38723,22,220505,2,0,None
38724,22,220544,2,0,None
38725,22,220545,2,0,None
38726,22,220549,2,0,None
38727,22,220550,2,0,None
38728,22,220551,2,0,None
38729,22,220553,2,0,None
38730,22,220554,2,0,None
38731,22,220535,2,0,None
38732,22,220527,2,0,None
38733,22,220531,2,0,None
38734,22,220532,2,0,None
38735,22,220533,2,0,None
38736,22,220536,2,0,None
38737,22,220539,2,0,None
38738,22,220542,2,0,None
38739,22,220449,2,0,None
38740,22,220439,2,0,None
38741,22,220445,2,0,None
38742,22,220450,2,0,None
38743,22,220453,2,0,None
38744,22,220456,2,0,None
38745,22,220424,2,0,None
38746,22,220419,2,0,None
38747,22,220420,2,0,None
38748,22,220422,2,0,None
38749,22,220459,2,0,None
38750,22,220426,2,0,None
38751,22,220428,2,0,None
38752,22,220430,2,0,None
38753,22,220432,2,0,None
38754,22,220483,2,0,None
38755,22,220479,2,0,None
38756,22,220480,2,0,None
38757,22,220485,2,0,None
38758,22,220488,2,0,None
38759,22,220492,2,0,None
38760,22,220466,2,0,None
38761,22,220460,2,0,None
38762,22,220461,2,0,None
38763,22,220462,2,0,None
38764,22,220465,2,0,None
38765,22,220467,2,0,None
38766,22,220468,2,0,None
38767,22,220471,2,0,None
38768,22,220474,2,0,None
38769,22,220042,2,0,None
38770,22,220033,2,0,None
38771,22,220041,2,0,None
38772,22,220032,2,0,None
38773,22,220043,2,0,None
38774,22,220044,2,0,None
38775,22,220048,2,0,None
38776,22,220049,2,0,None
38777,22,220018,2,0,None
38778,22,220020,2,0,None
38779,22,220021,2,0,None
38780,22,220022,2,0,None
38781,22,220023,2,0,None
38782,22,220024,2,0,None
38783,22,220030,2,0,None
38784,22,220031,2,0,None
38785,22,220067,2,0,None
38786,22,220069,2,0,None
38787,22,220072,2,0,None
38788,22,220077,2,0,None
38789,22,220078,2,0,None
38790,22,220079,2,0,None
38791,22,220080,2,0,None
38792,22,220050,2,0,None
38793,22,220051,2,0,None
38794,22,220053,2,0,None
38795,22,220056,2,0,None
38796,22,220058,2,0,None
38797,22,220060,2,0,None
38798,22,220064,2,0,None
38799,22,220001,2,0,None
38800,22,220002,2,0,None
38801,22,220007,2,0,None
38802,22,220008,2,0,None
38803,22,220013,2,0,None
38804,22,220081,2,0,None
38805,22,220186,2,0,None
38806,22,220196,2,0,None
38807,22,220197,2,0,None
38808,22,220207,2,0,None
38809,22,220208,2,0,None
38810,22,220210,2,0,None
38811,22,220177,2,0,None
38812,22,220179,2,0,None
38813,22,220182,2,0,None
38814,22,220185,2,0,None
38815,22,220228,2,0,None
38816,22,220230,2,0,None
38817,22,220232,2,0,None
38818,22,220233,2,0,None
38819,22,220234,2,0,None
38820,22,220236,2,0,None
38821,22,220240,2,0,None
38822,22,220242,2,0,None
38823,22,220221,2,0,None
38824,22,220216,2,0,None
38825,22,220220,2,0,None
38826,22,220224,2,0,None
38827,22,220225,2,0,None
38828,22,220226,2,0,None
38829,22,220110,2,0,None
38830,22,220101,2,0,None
38831,22,220102,2,0,None
38832,22,220105,2,0,None
38833,22,220106,2,0,None
38834,22,220113,2,0,None
38835,22,220116,2,0,None
38836,22,220082,2,0,None
38837,22,220083,2,0,None
38838,22,220084,2,0,None
38839,22,220086,2,0,None
38840,22,220087,2,0,None
38841,22,220120,2,0,None
38842,22,220092,2,0,None
38843,22,220093,2,0,None
38844,22,220095,2,0,None
38845,22,220150,2,0,None
38846,22,220142,2,0,None
38847,22,220145,2,0,None
38848,22,220153,2,0,None
38849,22,220128,2,0,None
38850,22,220122,2,0,None
38851,22,220126,2,0,None
38852,22,220127,2,0,None
38853,22,220130,2,0,None
38854,22,220131,2,0,None
38855,22,220137,2,0,None
38856,22,220652,2,0,None
38857,22,220654,2,0,None
38858,22,220658,2,0,None
38859,22,220659,2,0,None
38860,22,220665,2,0,None
38861,22,220625,2,0,None
38862,22,220668,2,0,None
38863,22,220634,2,0,None
38864,22,220636,2,0,None
38865,22,220640,2,0,None
38866,22,220645,2,0,None
38867,22,220687,2,0,None
38868,22,220689,2,0,None
38869,22,220692,2,0,None
38870,22,220695,2,0,None
38871,22,220697,2,0,None
38872,22,220700,2,0,None
38873,22,220703,2,0,None
38874,22,220669,2,0,None
38875,22,220678,2,0,None
38876,22,220680,2,0,None
38877,22,220683,2,0,None
38878,22,220574,2,0,None
38879,22,220576,2,0,None
38880,22,220578,2,0,None
38881,22,220580,2,0,None
38882,22,220581,2,0,None
38883,22,220582,2,0,None
38884,22,220583,2,0,None
38885,22,220584,2,0,None
38886,22,220561,2,0,None
38887,22,220562,2,0,None
38888,22,220563,2,0,None
38889,22,220564,2,0,None
38890,22,220565,2,0,None
38891,22,220566,2,0,None
38892,22,220567,2,0,None
38893,22,220570,2,0,None
38894,22,220611,2,0,None
38895,22,220604,2,0,None
38896,22,220607,2,0,None
38897,22,220608,2,0,None
38898,22,220609,2,0,None
38899,22,220615,2,0,None
38900,22,220616,2,0,None
38901,22,220617,2,0,None
38902,22,220587,2,0,None
38903,22,220588,2,0,None
38904,22,220593,2,0,None
38905,22,220596,2,0,None
38906,22,220597,2,0,None
38907,22,220598,2,0,None
38908,22,220599,2,0,None
38909,22,220601,2,0,None
38910,22,220715,2,0,None
38911,22,220705,2,0,None
38912,22,220709,2,0,None
38913,22,220711,2,0,None
38914,22,220719,2,0,None
38915,22,220720,2,0,None
38916,24,240062,2,0,None
38917,24,240054,2,0,None
38918,24,240056,2,0,None
38919,24,240053,2,0,None
38920,24,240063,2,0,None
38921,24,240065,2,0,None
38922,24,240042,2,0,None
38923,24,240044,2,0,None
38924,24,240046,2,0,None
38925,24,240047,2,0,None
38926,24,240069,2,0,None
38927,24,240049,2,0,None
38928,24,240051,2,0,None
38929,24,240052,2,0,None
38930,24,240093,2,0,None
38931,24,240096,2,0,None
38932,24,240099,2,0,None
38933,24,240073,2,0,None
38934,24,240074,2,0,None
38935,24,240075,2,0,None
38936,24,240078,2,0,None
38937,24,240079,2,0,None
38938,24,240081,2,0,None
38939,24,240082,2,0,None
38940,24,240004,2,0,None
38941,24,240005,2,0,None
38942,24,240010,2,0,None
38943,24,240029,2,0,None
38944,24,240030,2,0,None
38945,24,240032,2,0,None
38946,24,240035,2,0,None
38947,24,240037,2,0,None
38948,24,240038,2,0,None
38949,24,240011,2,0,None
38950,24,240013,2,0,None
38951,24,240015,2,0,None
38952,24,240100,2,0,None
38953,24,240021,2,0,None
38954,24,240025,2,0,None
38955,24,240185,2,0,None
38956,24,240187,2,0,None
38957,24,240189,2,0,None
38958,24,240164,2,0,None
38959,24,240165,2,0,None
38960,24,240166,2,0,None
38961,24,240173,2,0,None
38962,24,240176,2,0,None
38963,24,240211,2,0,None
38964,24,240213,2,0,None
38965,24,240215,2,0,None
38966,24,240217,2,0,None
38967,24,240219,2,0,None
38968,24,240221,2,0,None
38969,24,240202,2,0,None
38970,24,240203,2,0,None
38971,24,240204,2,0,None
38972,24,240205,2,0,None
38973,24,240206,2,0,None
38974,24,240207,2,0,None
38975,24,240208,2,0,None
38976,24,240210,2,0,None
38977,24,240123,2,0,None
38978,24,240116,2,0,None
38979,24,240117,2,0,None
38980,24,240120,2,0,None
38981,24,240125,2,0,None
38982,24,240126,2,0,None
38983,24,240129,2,0,None
38984,24,240102,2,0,None
38985,24,240108,2,0,None
38986,24,240109,2,0,None
38987,24,240111,2,0,None
38988,24,240112,2,0,None
38989,24,240113,2,0,None
38990,24,240148,2,0,None
38991,24,240151,2,0,None
38992,24,240155,2,0,None
38993,24,240157,2,0,None
38994,24,240158,2,0,None
38995,24,240161,2,0,None
38996,24,240162,2,0,None
38997,24,240134,2,0,None
38998,24,240135,2,0,None
38999,24,240139,2,0,None
39000,24,240475,2,0,None
39001,24,240480,2,0,None
39002,24,240481,2,0,None
39003,24,240456,2,0,None
39004,24,240458,2,0,None
39005,24,240461,2,0,None
39006,24,240468,2,0,None
39007,24,240470,2,0,None
39008,24,240471,2,0,None
39009,24,240472,2,0,None
39010,24,240299,2,0,None
39011,24,240292,2,0,None
39012,24,240293,2,0,None
39013,24,240295,2,0,None
39014,24,240296,2,0,None
39015,24,240302,2,0,None
39016,24,240305,2,0,None
39017,24,240276,2,0,None
39018,24,240278,2,0,None
39019,24,240280,2,0,None
39020,24,240281,2,0,None
39021,24,240307,2,0,None
39022,24,240283,2,0,None
39023,24,240285,2,0,None
39024,24,240327,2,0,None
39025,24,240324,2,0,None
39026,24,240325,2,0,None
39027,24,240326,2,0,None
39028,24,240321,2,0,None
39029,24,240332,2,0,None
39030,24,240333,2,0,None
39031,24,240334,2,0,None
39032,24,240308,2,0,None
39033,24,240309,2,0,None
39034,24,240311,2,0,None
39035,24,240312,2,0,None
39036,24,240313,2,0,None
39037,24,240316,2,0,None
39038,24,240317,2,0,None
39039,24,240237,2,0,None
39040,24,240238,2,0,None
39041,24,240239,2,0,None
39042,24,240240,2,0,None
39043,24,240244,2,0,None
39044,24,240245,2,0,None
39045,24,240247,2,0,None
39046,24,240248,2,0,None
39047,24,240231,2,0,None
39048,24,240226,2,0,None
39049,24,240227,2,0,None
39050,24,240228,2,0,None
39051,24,240229,2,0,None
39052,24,240232,2,0,None
39053,24,240235,2,0,None
39054,24,240268,2,0,None
39055,24,240262,2,0,None
39056,24,240264,2,0,None
39057,24,240267,2,0,None
39058,24,240269,2,0,None
39059,24,240272,2,0,None
39060,24,240273,2,0,None
39061,24,240250,2,0,None
39062,24,240252,2,0,None
39063,24,240253,2,0,None
39064,24,240254,2,0,None
39065,24,240255,2,0,None
39066,24,240256,2,0,None
39067,24,240257,2,0,None
39068,24,240258,2,0,None
39069,24,240260,2,0,None
39070,24,240419,2,0,None
39071,24,240413,2,0,None
39072,24,240418,2,0,None
39073,24,240412,2,0,None
39074,24,240421,2,0,None
39075,24,240422,2,0,None
39076,24,240426,2,0,None
39077,24,240406,2,0,None
39078,24,240401,2,0,None
39079,24,240403,2,0,None
39080,24,240404,2,0,None
39081,24,240405,2,0,None
39082,24,240407,2,0,None
39083,24,240408,2,0,None
39084,24,240409,2,0,None
39085,24,240411,2,0,None
39086,24,240444,2,0,None
39087,24,240446,2,0,None
39088,24,240450,2,0,None
39089,24,240451,2,0,None
39090,24,240453,2,0,None
39091,24,240427,2,0,None
39092,24,240428,2,0,None
39093,24,240431,2,0,None
39094,24,240400,2,0,None
39095,24,240432,2,0,None
39096,24,240434,2,0,None
39097,24,240435,2,0,None
39098,24,240436,2,0,None
39099,24,240351,2,0,None
39100,24,240355,2,0,None
39101,24,240367,2,0,None
39102,24,240368,2,0,None
39103,24,240335,2,0,None
39104,24,240338,2,0,None
39105,24,240340,2,0,None
39106,24,240345,2,0,None
39107,24,240346,2,0,None
39108,24,240347,2,0,None
39109,24,240348,2,0,None
39110,24,240392,2,0,None
39111,24,240385,2,0,None
39112,24,240386,2,0,None
39113,24,240389,2,0,None
39114,24,240391,2,0,None
39115,24,240396,2,0,None
39116,24,240398,2,0,None
39117,24,240370,2,0,None
39118,24,240373,2,0,None
39119,24,240377,2,0,None
39120,24,240380,2,0,None
39121,24,240384,2,0,None
39122,25,250061,2,0,None
39123,25,250062,2,0,None
39124,25,250069,2,0,None
39125,25,250060,2,0,None
39126,25,250078,2,0,None
39127,25,250043,2,0,None
39128,25,250044,2,0,None
39129,25,250048,2,0,None
39130,25,250051,2,0,None
39131,25,250056,2,0,None
39132,25,250059,2,0,None
39133,25,250101,2,0,None
39134,25,250103,2,0,None
39135,25,250096,2,0,None
39136,25,250108,2,0,None
39137,25,250112,2,0,None
39138,25,250089,2,0,None
39139,25,250083,2,0,None
39140,25,250084,2,0,None
39141,25,250086,2,0,None
39142,25,250087,2,0,None
39143,25,250091,2,0,None
39144,25,250092,2,0,None
39145,25,250094,2,0,None
39146,25,250009,2,0,None
39147,25,250030,2,0,None
39148,25,250031,2,0,None
39149,25,250039,2,0,None
39150,25,250040,2,0,None
39151,25,250017,2,0,None
39152,25,250010,2,0,None
39153,25,250014,2,0,None
39154,25,250015,2,0,None
39155,25,250018,2,0,None
39156,25,250020,2,0,None
39157,25,250023,2,0,None
39158,25,250190,2,0,None
39159,25,250191,2,0,None
39160,25,250192,2,0,None
39161,25,250195,2,0,None
39162,25,250197,2,0,None
39163,25,250198,2,0,None
39164,25,250203,2,0,None
39165,25,250177,2,0,None
39166,25,250182,2,0,None
39167,25,250204,2,0,None
39168,25,250187,2,0,None
39169,25,250188,2,0,None
39170,25,250228,2,0,None
39171,25,250224,2,0,None
39172,25,250226,2,0,None
39173,25,250229,2,0,None
39174,25,250230,2,0,None
39175,25,250232,2,0,None
39176,25,250207,2,0,None
39177,25,250208,2,0,None
39178,25,250210,2,0,None
39179,25,250174,2,0,None
39180,25,250213,2,0,None
39181,25,250215,2,0,None
39182,25,250218,2,0,None
39183,25,250136,2,0,None
39184,25,250128,2,0,None
39185,25,250129,2,0,None
39186,25,250135,2,0,None
39187,25,250138,2,0,None
39188,25,250143,2,0,None
39189,25,250121,2,0,None
39190,25,250117,2,0,None
39191,25,250118,2,0,None
39192,25,250124,2,0,None
39193,25,250125,2,0,None
39194,25,250126,2,0,None
39195,25,250127,2,0,None
39196,25,250162,2,0,None
39197,25,250163,2,0,None
39198,25,250165,2,0,None
39199,25,250171,2,0,None
39200,25,250172,2,0,None
39201,25,250146,2,0,None
39202,25,250147,2,0,None
39203,25,250148,2,0,None
39204,25,250150,2,0,None
39205,25,250155,2,0,None
39206,25,250156,2,0,None
39207,25,250335,2,0,None
39208,25,250312,2,0,None
39209,25,250313,2,0,None
39210,25,250315,2,0,None
39211,25,250321,2,0,None
39212,25,250322,2,0,None
39213,25,250327,2,0,None
39214,25,250253,2,0,None
39215,25,250255,2,0,None
39216,25,250256,2,0,None
39217,25,250259,2,0,None
39218,25,250262,2,0,None
39219,25,250243,2,0,None
39220,25,250268,2,0,None
39221,25,250245,2,0,None
39222,25,250251,2,0,None
39223,25,250290,2,0,None
39224,25,250294,2,0,None
39225,25,250298,2,0,None
39226,25,250299,2,0,None
39227,25,250274,2,0,None
39228,25,250275,2,0,None
39229,25,250278,2,0,None
39230,25,250279,2,0,None
39231,25,250285,2,0,None
39232,26,260711,2,0,None
39233,26,260713,2,0,None
39234,26,260714,2,0,None
39235,26,260716,2,0,None
39236,26,260710,2,0,None
39237,26,260718,2,0,None
39238,26,260723,2,0,None
39239,26,260725,2,0,None
39240,26,260699,2,0,None
39241,26,260701,2,0,None
39242,26,260702,2,0,None
39243,26,260704,2,0,None
39244,26,260707,2,0,None
39245,26,260709,2,0,None
39246,26,260745,2,0,None
39247,26,260749,2,0,None
39248,26,260754,2,0,None
39249,26,260759,2,0,None
39250,26,260727,2,0,None
39251,26,260695,2,0,None
39252,26,260738,2,0,None
39253,26,260740,2,0,None
39254,26,260741,2,0,None
39255,26,260660,2,0,None
39256,26,260657,2,0,None
39257,26,260659,2,0,None
39258,26,260662,2,0,None
39259,26,260642,2,0,None
39260,26,260643,2,0,None
39261,26,260665,2,0,None
39262,26,260647,2,0,None
39263,26,260648,2,0,None
39264,26,260649,2,0,None
39265,26,260650,2,0,None
39266,26,260682,2,0,None
39267,26,260686,2,0,None
39268,26,260690,2,0,None
39269,26,260691,2,0,None
39270,26,260666,2,0,None
39271,26,260667,2,0,None
39272,26,260668,2,0,None
39273,26,260676,2,0,None
39274,26,260679,2,0,None
39275,26,260681,2,0,None
39276,26,260841,2,0,None
39277,26,260842,2,0,None
39278,26,260843,2,0,None
39279,26,260844,2,0,None
39280,26,260846,2,0,None
39281,26,260850,2,0,None
39282,26,260851,2,0,None
39283,26,260852,2,0,None
39284,26,260833,2,0,None
39285,26,260828,2,0,None
39286,26,260829,2,0,None
39287,26,260832,2,0,None
39288,26,260834,2,0,None
39289,26,260837,2,0,None
39290,26,260840,2,0,None
39291,26,260874,2,0,None
39292,26,260877,2,0,None
39293,26,260878,2,0,None
39294,26,260879,2,0,None
39295,26,260880,2,0,None
39296,26,260856,2,0,None
39297,26,260859,2,0,None
39298,26,260826,2,0,None
39299,26,260868,2,0,None
39300,26,260870,2,0,None
39301,26,260871,2,0,None
39302,26,260776,2,0,None
39303,26,260777,2,0,None
39304,26,260778,2,0,None
39305,26,260779,2,0,None
39306,26,260782,2,0,None
39307,26,260783,2,0,None
39308,26,260784,2,0,None
39309,26,260768,2,0,None
39310,26,260761,2,0,None
39311,26,260762,2,0,None
39312,26,260774,2,0,None
39313,26,260775,2,0,None
39314,26,260813,2,0,None
39315,26,260807,2,0,None
39316,26,260823,2,0,None
39317,26,260797,2,0,None
39318,26,260800,2,0,None
39319,26,260804,2,0,None
39320,26,260472,2,0,None
39321,26,260473,2,0,None
39322,26,260474,2,0,None
39323,26,260475,2,0,None
39324,26,260478,2,0,None
39325,26,260479,2,0,None
39326,26,260480,2,0,None
39327,26,260481,2,0,None
39328,26,260462,2,0,None
39329,26,260463,2,0,None
39330,26,260484,2,0,None
39331,26,260464,2,0,None
39332,26,260468,2,0,None
39333,26,260506,2,0,None
39334,26,260500,2,0,None
39335,26,260502,2,0,None
39336,26,260503,2,0,None
39337,26,260505,2,0,None
39338,26,260507,2,0,None
39339,26,260510,2,0,None
39340,26,260493,2,0,None
39341,26,260486,2,0,None
39342,26,260495,2,0,None
39343,26,260496,2,0,None
39344,26,260497,2,0,None
39345,26,260423,2,0,None
39346,26,260419,2,0,None
39347,26,260420,2,0,None
39348,26,260422,2,0,None
39349,26,260425,2,0,None
39350,26,260427,2,0,None
39351,26,260409,2,0,None
39352,26,260404,2,0,None
39353,26,260405,2,0,None
39354,26,260407,2,0,None
39355,26,260411,2,0,None
39356,26,260412,2,0,None
39357,26,260414,2,0,None
39358,26,260415,2,0,None
39359,26,260452,2,0,None
39360,26,260453,2,0,None
39361,26,260454,2,0,None
39362,26,260455,2,0,None
39363,26,260456,2,0,None
39364,26,260458,2,0,None
39365,26,260459,2,0,None
39366,26,260460,2,0,None
39367,26,260461,2,0,None
39368,26,260436,2,0,None
39369,26,260439,2,0,None
39370,26,260512,2,0,None
39371,26,260444,2,0,None
39372,26,260450,2,0,None
39373,26,260590,2,0,None
39374,26,260592,2,0,None
39375,26,260589,2,0,None
39376,26,260600,2,0,None
39377,26,260605,2,0,None
39378,26,260583,2,0,None
39379,26,260576,2,0,None
39380,26,260579,2,0,None
39381,26,260607,2,0,None
39382,26,260584,2,0,None
39383,26,260585,2,0,None
39384,26,260588,2,0,None
39385,26,260628,2,0,None
39386,26,260631,2,0,None
39387,26,260624,2,0,None
39388,26,260633,2,0,None
39389,26,260634,2,0,None
39390,26,260635,2,0,None
39391,26,260637,2,0,None
39392,26,260608,2,0,None
39393,26,260612,2,0,None
39394,26,260614,2,0,None
39395,26,260617,2,0,None
39396,26,260618,2,0,None
39397,26,260528,2,0,None
39398,26,260530,2,0,None
39399,26,260533,2,0,None
39400,26,260534,2,0,None
39401,26,260540,2,0,None
39402,26,260541,2,0,None
39403,26,260519,2,0,None
39404,26,260513,2,0,None
39405,26,260516,2,0,None
39406,26,260518,2,0,None
39407,26,260520,2,0,None
39408,26,260527,2,0,None
39409,26,260562,2,0,None
39410,26,260561,2,0,None
39411,26,260566,2,0,None
39412,26,260567,2,0,None
39413,26,260545,2,0,None
39414,26,260549,2,0,None
39415,26,260552,2,0,None
39416,26,260886,2,0,None
39417,26,260555,2,0,None
39418,26,260914,2,0,None
39419,26,260915,2,0,None
39420,26,260895,2,0,None
39421,26,260896,2,0,None
39422,26,260898,2,0,None
39423,26,260900,2,0,None
39424,26,260901,2,0,None
39425,26,260887,2,0,None
39426,26,260889,2,0,None
39427,26,260890,2,0,None
39428,26,260891,2,0,None
39429,26,260892,2,0,None
39430,26,260893,2,0,None
39431,26,260894,2,0,None
39432,26,260911,2,0,None
39433,26,260906,2,0,None
39434,26,260902,2,0,None
39435,26,260903,2,0,None
39436,26,260904,2,0,None
39437,26,260905,2,0,None
39438,26,260907,2,0,None
39439,26,260908,2,0,None
39440,26,260909,2,0,None
39441,26,260910,2,0,None
39442,26,260403,2,0,None
39443,26,260241,2,0,None
39444,26,260242,2,0,None
39445,26,260245,2,0,None
39446,26,260250,2,0,None
39447,26,260253,2,0,None
39448,26,260231,2,0,None
39449,26,260228,2,0,None
39450,26,260229,2,0,None
39451,26,260230,2,0,None
39452,26,260255,2,0,None
39453,26,260232,2,0,None
39454,26,260233,2,0,None
39455,26,260234,2,0,None
39456,26,260236,2,0,None
39457,26,260271,2,0,None
39458,26,260274,2,0,None
39459,26,260276,2,0,None
39460,26,260278,2,0,None
39461,26,260280,2,0,None
39462,26,260281,2,0,None
39463,26,260282,2,0,None
39464,26,260256,2,0,None
39465,26,260258,2,0,None
39466,26,260224,2,0,None
39467,26,260264,2,0,None
39468,26,260265,2,0,None
39469,26,260266,2,0,None
39470,26,260267,2,0,None
39471,26,260268,2,0,None
39472,26,260177,2,0,None
39473,26,260178,2,0,None
39474,26,260180,2,0,None
39475,26,260185,2,0,None
39476,26,260186,2,0,None
39477,26,260187,2,0,None
39478,26,260188,2,0,None
39479,26,260162,2,0,None
39480,26,260163,2,0,None
39481,26,260165,2,0,None
39482,26,260175,2,0,None
39483,26,260176,2,0,None
39484,26,260212,2,0,None
39485,26,260214,2,0,None
39486,26,260207,2,0,None
39487,26,260218,2,0,None
39488,26,260222,2,0,None
39489,26,260199,2,0,None
39490,26,260192,2,0,None
39491,26,260194,2,0,None
39492,26,260202,2,0,None
