,state_number,consecutive_number,vehicle_number,driver_distracted_by,driver_distracted_by_name
46591,53,530089,2,93,"Inattention (Inattentive), Details Unknown"
46592,53,530150,2,93,"Inattention (Inattentive), Details Unknown"
46593,53,530402,2,93,"Inattention (Inattentive), Details Unknown"
46594,53,530396,2,93,"Inattention (Inattentive), Details Unknown"
46595,55,550422,2,93,"Inattention (Inattentive), Details Unknown"
46596,55,550196,2,93,"Inattention (Inattentive), Details Unknown"
46597,46,460086,2,96,Not Reported
46598,46,460085,2,96,Not Reported
46599,46,460065,2,96,Not Reported
46600,46,460047,2,96,Not Reported
46601,46,460031,2,96,Not Reported
46602,46,460023,2,96,Not Reported
46603,46,460021,2,96,Not Reported
46604,46,460003,2,96,Not Reported
46605,10,100066,2,96,Not Reported
46606,10,100002,2,96,Not Reported
46607,2,20066,2,96,Not Reported
46608,2,20034,2,96,Not Reported
46609,2,20011,2,96,Not Reported
46610,23,230135,2,96,Not Reported
46611,23,230144,2,96,Not Reported
46612,4,40040,2,96,Not Reported
46613,4,40170,2,96,Not Reported
46614,4,40567,2,96,Not Reported
46615,4,40810,2,96,Not Reported
46616,5,50520,2,96,Not Reported
46617,5,50464,2,96,Not Reported
46618,5,50128,2,96,Not Reported
46619,5,50439,2,96,Not Reported
46620,5,50433,2,96,Not Reported
46621,5,50277,2,96,Not Reported
46622,5,50239,2,96,Not Reported
46623,5,50186,2,96,Not Reported
46624,5,50143,2,96,Not Reported
46625,5,50097,2,96,Not Reported
46626,5,50065,2,96,Not Reported
46627,5,50025,2,96,Not Reported
46628,5,50007,2,96,Not Reported
46629,6,63451,2,96,Not Reported
46630,6,63444,2,96,Not Reported
46631,6,63450,2,96,Not Reported
46632,6,63439,2,96,Not Reported
46633,6,63463,2,96,Not Reported
46634,6,63464,2,96,Not Reported
46635,6,63498,2,96,Not Reported
46636,6,63485,2,96,Not Reported
46637,6,63494,2,96,Not Reported
46638,6,63509,2,96,Not Reported
46639,6,63406,2,96,Not Reported
46640,6,63479,2,96,Not Reported
46641,6,63475,2,96,Not Reported
46642,6,63472,2,96,Not Reported
46643,6,63466,2,96,Not Reported
46644,6,63465,2,96,Not Reported
46645,6,63334,2,96,Not Reported
46646,6,63331,2,96,Not Reported
46647,6,63332,2,96,Not Reported
46648,6,63333,2,96,Not Reported
46649,6,63347,2,96,Not Reported
46650,6,63354,2,96,Not Reported
46651,6,63327,2,96,Not Reported
46652,6,63320,2,96,Not Reported
46653,6,63302,2,96,Not Reported
46654,6,63391,2,96,Not Reported
46655,6,63381,2,96,Not Reported
46656,6,63378,2,96,Not Reported
46657,6,63377,2,96,Not Reported
46658,6,63372,2,96,Not Reported
46659,6,63370,2,96,Not Reported
46660,6,63367,2,96,Not Reported
46661,6,63361,2,96,Not Reported
46662,6,63559,2,96,Not Reported
46663,6,63552,2,96,Not Reported
46664,6,63562,2,96,Not Reported
46665,6,63577,2,96,Not Reported
46666,6,63536,2,96,Not Reported
46667,6,63535,2,96,Not Reported
46668,6,63519,2,96,Not Reported
46669,6,62878,2,96,Not Reported
46670,6,62874,2,96,Not Reported
46671,6,62896,2,96,Not Reported
46672,6,62872,2,96,Not Reported
46673,6,62869,2,96,Not Reported
46674,6,62850,2,96,Not Reported
46675,6,62943,2,96,Not Reported
46676,6,62984,2,96,Not Reported
46677,6,62828,2,96,Not Reported
46678,6,62924,2,96,Not Reported
46679,6,62915,2,96,Not Reported
46680,6,62914,2,96,Not Reported
46681,6,62900,2,96,Not Reported
46682,6,62729,2,96,Not Reported
46683,6,62734,2,96,Not Reported
46684,6,62723,2,96,Not Reported
46685,6,62714,2,96,Not Reported
46686,6,62705,2,96,Not Reported
46687,6,62695,2,96,Not Reported
46688,6,62681,2,96,Not Reported
46689,6,62820,2,96,Not Reported
46690,6,62785,2,96,Not Reported
46691,6,62778,2,96,Not Reported
46692,6,62770,2,96,Not Reported
46693,6,63179,2,96,Not Reported
46694,6,63184,2,96,Not Reported
46695,6,63189,2,96,Not Reported
46696,6,63215,2,96,Not Reported
46697,6,63218,2,96,Not Reported
46698,6,63160,2,96,Not Reported
46699,6,63155,2,96,Not Reported
46700,6,63153,2,96,Not Reported
46701,6,63284,2,96,Not Reported
46702,6,63275,2,96,Not Reported
46703,6,63231,2,96,Not Reported
46704,6,63228,2,96,Not Reported
46705,6,63222,2,96,Not Reported
46706,6,63220,2,96,Not Reported
46707,6,63031,2,96,Not Reported
46708,6,63032,2,96,Not Reported
46709,6,63038,2,96,Not Reported
46710,6,63044,2,96,Not Reported
46711,6,63009,2,96,Not Reported
46712,6,63001,2,96,Not Reported
46713,6,62992,2,96,Not Reported
46714,6,63062,2,96,Not Reported
46715,6,63058,2,96,Not Reported
46716,6,63057,2,96,Not Reported
46717,6,63056,2,96,Not Reported
46718,6,63051,2,96,Not Reported
46719,6,61086,2,96,Not Reported
46720,6,61061,2,96,Not Reported
46721,6,61059,2,96,Not Reported
46722,6,61042,2,96,Not Reported
46723,6,61038,2,96,Not Reported
46724,6,61033,2,96,Not Reported
46725,6,61031,2,96,Not Reported
46726,6,61029,2,96,Not Reported
46727,6,61167,2,96,Not Reported
46728,6,61171,2,96,Not Reported
46729,6,61178,2,96,Not Reported
46730,6,61161,2,96,Not Reported
46731,6,61154,2,96,Not Reported
46732,6,61152,2,96,Not Reported
46733,6,61141,2,96,Not Reported
46734,6,61139,2,96,Not Reported
46735,6,61136,2,96,Not Reported
46736,6,61108,2,96,Not Reported
46737,6,60782,2,96,Not Reported
46738,6,60769,2,96,Not Reported
46739,6,61001,2,96,Not Reported
46740,6,60923,2,96,Not Reported
46741,6,60913,2,96,Not Reported
46742,6,61397,2,96,Not Reported
46743,6,61388,2,96,Not Reported
46744,6,61399,2,96,Not Reported
46745,6,61400,2,96,Not Reported
46746,6,61403,2,96,Not Reported
46747,6,61369,2,96,Not Reported
46748,6,61364,2,96,Not Reported
46749,6,61362,2,96,Not Reported
46750,6,61353,2,96,Not Reported
46751,6,61466,2,96,Not Reported
46752,6,61465,2,96,Not Reported
46753,6,61462,2,96,Not Reported
46754,6,61460,2,96,Not Reported
46755,6,61454,2,96,Not Reported
46756,6,61442,2,96,Not Reported
46757,6,61435,2,96,Not Reported
46758,6,61434,2,96,Not Reported
46759,6,61426,2,96,Not Reported
46760,6,61419,2,96,Not Reported
46761,6,61416,2,96,Not Reported
46762,6,61251,2,96,Not Reported
46763,6,61247,2,96,Not Reported
46764,6,61233,2,96,Not Reported
46765,6,61253,2,96,Not Reported
46766,6,61256,2,96,Not Reported
46767,6,61267,2,96,Not Reported
46768,6,61212,2,96,Not Reported
46769,6,61206,2,96,Not Reported
46770,6,61197,2,96,Not Reported
46771,6,61195,2,96,Not Reported
46772,6,61340,2,96,Not Reported
46773,6,61339,2,96,Not Reported
46774,6,61337,2,96,Not Reported
46775,6,61336,2,96,Not Reported
46776,6,61318,2,96,Not Reported
46777,6,61303,2,96,Not Reported
46778,6,61286,2,96,Not Reported
46779,6,61283,2,96,Not Reported
46780,6,60038,2,96,Not Reported
46781,6,60008,2,96,Not Reported
46782,6,60250,2,96,Not Reported
46783,6,60252,2,96,Not Reported
46784,6,60239,2,96,Not Reported
46785,6,60203,2,96,Not Reported
46786,6,60179,2,96,Not Reported
46787,6,60558,2,96,Not Reported
46788,6,60573,2,96,Not Reported
46789,6,60583,2,96,Not Reported
46790,6,60536,2,96,Not Reported
46791,6,60530,2,96,Not Reported
46792,6,60526,2,96,Not Reported
46793,6,60663,2,96,Not Reported
46794,6,60648,2,96,Not Reported
46795,6,60645,2,96,Not Reported
46796,6,60511,2,96,Not Reported
46797,6,60622,2,96,Not Reported
46798,6,60617,2,96,Not Reported
46799,6,60614,2,96,Not Reported
46800,6,60420,2,96,Not Reported
46801,6,60398,2,96,Not Reported
46802,6,60419,2,96,Not Reported
46803,6,60432,2,96,Not Reported
46804,6,60394,2,96,Not Reported
46805,6,60390,2,96,Not Reported
46806,6,60508,2,96,Not Reported
46807,6,60498,2,96,Not Reported
46808,6,60496,2,96,Not Reported
46809,6,61476,2,96,Not Reported
46810,6,60464,2,96,Not Reported
46811,6,60459,2,96,Not Reported
46812,6,60444,2,96,Not Reported
46813,6,60438,2,96,Not Reported
46814,6,60434,2,96,Not Reported
46815,6,62297,2,96,Not Reported
46816,6,62298,2,96,Not Reported
46817,6,62248,2,96,Not Reported
46818,6,62389,2,96,Not Reported
46819,6,62397,2,96,Not Reported
46820,6,62349,2,96,Not Reported
46821,6,62337,2,96,Not Reported
46822,6,62316,2,96,Not Reported
46823,6,62315,2,96,Not Reported
46824,6,62313,2,96,Not Reported
46825,6,62075,2,96,Not Reported
46826,6,62085,2,96,Not Reported
46827,6,62090,2,96,Not Reported
46828,6,62101,2,96,Not Reported
46829,6,62046,2,96,Not Reported
46830,6,62025,2,96,Not Reported
46831,6,62017,2,96,Not Reported
46832,6,62016,2,96,Not Reported
46833,6,62168,2,96,Not Reported
46834,6,62156,2,96,Not Reported
46835,6,62145,2,96,Not Reported
46836,6,62113,2,96,Not Reported
46837,6,62110,2,96,Not Reported
46838,6,62106,2,96,Not Reported
46839,6,62590,2,96,Not Reported
46840,6,62599,2,96,Not Reported
46841,6,62620,2,96,Not Reported
46842,6,62622,2,96,Not Reported
46843,6,62626,2,96,Not Reported
46844,6,62574,2,96,Not Reported
46845,6,62573,2,96,Not Reported
46846,6,62570,2,96,Not Reported
46847,6,62568,2,96,Not Reported
46848,6,62565,2,96,Not Reported
46849,6,62564,2,96,Not Reported
46850,6,62676,2,96,Not Reported
46851,6,62664,2,96,Not Reported
46852,6,62656,2,96,Not Reported
46853,6,62631,2,96,Not Reported
46854,6,62465,2,96,Not Reported
46855,6,62467,2,96,Not Reported
46856,6,62471,2,96,Not Reported
46857,6,62457,2,96,Not Reported
46858,6,62480,2,96,Not Reported
46859,6,62486,2,96,Not Reported
46860,6,62499,2,96,Not Reported
46861,6,62455,2,96,Not Reported
46862,6,62446,2,96,Not Reported
46863,6,62435,2,96,Not Reported
46864,6,62562,2,96,Not Reported
46865,6,62560,2,96,Not Reported
46866,6,62559,2,96,Not Reported
46867,6,62558,2,96,Not Reported
46868,6,62543,2,96,Not Reported
46869,6,62533,2,96,Not Reported
46870,6,62500,2,96,Not Reported
46871,6,61637,2,96,Not Reported
46872,6,61647,2,96,Not Reported
46873,6,61651,2,96,Not Reported
46874,6,61655,2,96,Not Reported
46875,6,61660,2,96,Not Reported
46876,6,61621,2,96,Not Reported
46877,6,61615,2,96,Not Reported
46878,6,61612,2,96,Not Reported
46879,6,61608,2,96,Not Reported
46880,6,61598,2,96,Not Reported
46881,6,61586,2,96,Not Reported
46882,6,61685,2,96,Not Reported
46883,6,61584,2,96,Not Reported
46884,6,61681,2,96,Not Reported
46885,6,61676,2,96,Not Reported
46886,6,61674,2,96,Not Reported
46887,6,61669,2,96,Not Reported
46888,6,61662,2,96,Not Reported
46889,6,61512,2,96,Not Reported
46890,6,61514,2,96,Not Reported
46891,6,61517,2,96,Not Reported
46892,6,61522,2,96,Not Reported
46893,6,61527,2,96,Not Reported
46894,6,61505,2,96,Not Reported
46895,6,61495,2,96,Not Reported
46896,6,61493,2,96,Not Reported
46897,6,61491,2,96,Not Reported
46898,6,61583,2,96,Not Reported
46899,6,61577,2,96,Not Reported
46900,6,61571,2,96,Not Reported
46901,6,61569,2,96,Not Reported
46902,6,61568,2,96,Not Reported
46903,6,61563,2,96,Not Reported
46904,6,61553,2,96,Not Reported
46905,6,61552,2,96,Not Reported
46906,6,61888,2,96,Not Reported
46907,6,61896,2,96,Not Reported
46908,6,61921,2,96,Not Reported
46909,6,61928,2,96,Not Reported
46910,6,61879,2,96,Not Reported
46911,6,61845,2,96,Not Reported
46912,6,62006,2,96,Not Reported
46913,6,62004,2,96,Not Reported
46914,6,62002,2,96,Not Reported
46915,6,61986,2,96,Not Reported
46916,6,61977,2,96,Not Reported
46917,6,61975,2,96,Not Reported
46918,6,61971,2,96,Not Reported
46919,6,61965,2,96,Not Reported
46920,6,61943,2,96,Not Reported
46921,6,61937,2,96,Not Reported
46922,6,61744,2,96,Not Reported
46923,6,61750,2,96,Not Reported
46924,6,61753,2,96,Not Reported
46925,6,61756,2,96,Not Reported
46926,6,61759,2,96,Not Reported
46927,6,61742,2,96,Not Reported
46928,6,61739,2,96,Not Reported
46929,6,61736,2,96,Not Reported
46930,6,61733,2,96,Not Reported
46931,6,61732,2,96,Not Reported
46932,6,61833,2,96,Not Reported
46933,6,61802,2,96,Not Reported
46934,6,61792,2,96,Not Reported
46935,6,61785,2,96,Not Reported
46936,6,61778,2,96,Not Reported
46937,6,61762,2,96,Not Reported
46938,8,80161,2,96,Not Reported
46939,8,80143,2,96,Not Reported
46940,8,80340,2,96,Not Reported
46941,8,80401,2,96,Not Reported
46942,8,80465,2,96,Not Reported
46943,8,80537,2,96,Not Reported
46944,8,80517,2,96,Not Reported
46945,8,80500,2,96,Not Reported
46946,8,80491,2,96,Not Reported
46947,9,90102,2,96,Not Reported
46948,12,121141,2,96,Not Reported
46949,12,123086,2,96,Not Reported
46950,13,130996,2,96,Not Reported
46951,16,160015,2,96,Not Reported
46952,17,170991,2,96,Not Reported
46953,17,170073,2,96,Not Reported
46954,17,170040,2,96,Not Reported
46955,19,190273,2,96,Not Reported
46956,20,200329,2,96,Not Reported
46957,20,200275,2,96,Not Reported
46958,20,200257,2,96,Not Reported
46959,20,200064,2,96,Not Reported
46960,20,200371,2,96,Not Reported
46961,21,210081,2,96,Not Reported
46962,21,210156,2,96,Not Reported
46963,21,210040,2,96,Not Reported
46964,21,210380,2,96,Not Reported
46965,21,210423,2,96,Not Reported
46966,21,210396,2,96,Not Reported
46967,21,210319,2,96,Not Reported
46968,21,210295,2,96,Not Reported
46969,21,210703,2,96,Not Reported
46970,21,210685,2,96,Not Reported
46971,21,210548,2,96,Not Reported
46972,21,210653,2,96,Not Reported
46973,21,210648,2,96,Not Reported
46974,21,210638,2,96,Not Reported
46975,25,250214,2,96,Not Reported
46976,25,250022,2,96,Not Reported
46977,25,250002,2,96,Not Reported
46978,25,250337,2,96,Not Reported
46979,25,250352,2,96,Not Reported
46980,26,260132,2,96,Not Reported
46981,26,260136,2,96,Not Reported
46982,26,260138,2,96,Not Reported
46983,26,260139,2,96,Not Reported
46984,26,260140,2,96,Not Reported
46985,26,260142,2,96,Not Reported
46986,26,260143,2,96,Not Reported
46987,26,260124,2,96,Not Reported
46988,26,260123,2,96,Not Reported
46989,26,260122,2,96,Not Reported
46990,26,260119,2,96,Not Reported
46991,26,260167,2,96,Not Reported
46992,26,260163,2,96,Not Reported
46993,26,260160,2,96,Not Reported
46994,26,260169,2,96,Not Reported
46995,26,260171,2,96,Not Reported
46996,26,260172,2,96,Not Reported
46997,26,260117,2,96,Not Reported
46998,26,260157,2,96,Not Reported
46999,26,260156,2,96,Not Reported
47000,26,260149,2,96,Not Reported
47001,26,260083,2,96,Not Reported
47002,26,260081,2,96,Not Reported
47003,26,260084,2,96,Not Reported
47004,26,260086,2,96,Not Reported
47005,26,260074,2,96,Not Reported
47006,26,260073,2,96,Not Reported
47007,26,260071,2,96,Not Reported
47008,26,260070,2,96,Not Reported
47009,26,260066,2,96,Not Reported
47010,26,260116,2,96,Not Reported
47011,26,260114,2,96,Not Reported
47012,26,260113,2,96,Not Reported
47013,26,260109,2,96,Not Reported
47014,26,260105,2,96,Not Reported
47015,26,260097,2,96,Not Reported
47016,26,260095,2,96,Not Reported
47017,26,260091,2,96,Not Reported
47018,26,260325,2,96,Not Reported
47019,26,260319,2,96,Not Reported
47020,26,260322,2,96,Not Reported
47021,26,260324,2,96,Not Reported
47022,26,260328,2,96,Not Reported
47023,26,260334,2,96,Not Reported
47024,26,260305,2,96,Not Reported
47025,26,260304,2,96,Not Reported
47026,26,260303,2,96,Not Reported
47027,26,260298,2,96,Not Reported
47028,26,260294,2,96,Not Reported
47029,26,260293,2,96,Not Reported
47030,26,260271,2,96,Not Reported
47031,26,260396,2,96,Not Reported
47032,26,260391,2,96,Not Reported
47033,26,260375,2,96,Not Reported
47034,26,260374,2,96,Not Reported
47035,26,260370,2,96,Not Reported
47036,26,260348,2,96,Not Reported
47037,26,260340,2,96,Not Reported
47038,26,260338,2,96,Not Reported
47039,26,260337,2,96,Not Reported
47040,26,260335,2,96,Not Reported
47041,26,260201,2,96,Not Reported
47042,26,260202,2,96,Not Reported
47043,26,260215,2,96,Not Reported
47044,26,260217,2,96,Not Reported
47045,26,260218,2,96,Not Reported
47046,26,260193,2,96,Not Reported
47047,26,260187,2,96,Not Reported
47048,26,260181,2,96,Not Reported
47049,26,260177,2,96,Not Reported
47050,26,260174,2,96,Not Reported
47051,26,260246,2,96,Not Reported
47052,26,260260,2,96,Not Reported
47053,26,260255,2,96,Not Reported
47054,26,260254,2,96,Not Reported
47055,26,260253,2,96,Not Reported
47056,26,260249,2,96,Not Reported
47057,26,260064,2,96,Not Reported
47058,26,260242,2,96,Not Reported
47059,26,260240,2,96,Not Reported
47060,26,260229,2,96,Not Reported
47061,26,260224,2,96,Not Reported
47062,26,260223,2,96,Not Reported
47063,26,260034,2,96,Not Reported
47064,26,260035,2,96,Not Reported
47065,26,260036,2,96,Not Reported
47066,26,260037,2,96,Not Reported
47067,26,260038,2,96,Not Reported
47068,26,260040,2,96,Not Reported
47069,26,260041,2,96,Not Reported
47070,26,260031,2,96,Not Reported
47071,26,260028,2,96,Not Reported
47072,26,260026,2,96,Not Reported
47073,26,260025,2,96,Not Reported
47074,26,260022,2,96,Not Reported
47075,26,260063,2,96,Not Reported
47076,26,260061,2,96,Not Reported
47077,26,260060,2,96,Not Reported
47078,26,260059,2,96,Not Reported
47079,26,260053,2,96,Not Reported
47080,26,260050,2,96,Not Reported
47081,26,260048,2,96,Not Reported
47082,26,260042,2,96,Not Reported
47083,26,260019,2,96,Not Reported
47084,26,260018,2,96,Not Reported
47085,26,260017,2,96,Not Reported
47086,26,260015,2,96,Not Reported
47087,26,260014,2,96,Not Reported
47088,26,260012,2,96,Not Reported
47089,26,260011,2,96,Not Reported
47090,26,260009,2,96,Not Reported
47091,26,260008,2,96,Not Reported
47092,26,260006,2,96,Not Reported
47093,26,260398,2,96,Not Reported
47094,26,260642,2,96,Not Reported
47095,26,260615,2,96,Not Reported
47096,26,260634,2,96,Not Reported
47097,26,260603,2,96,Not Reported
47098,26,260643,2,96,Not Reported
47099,26,260663,2,96,Not Reported
47100,26,260682,2,96,Not Reported
47101,26,260586,2,96,Not Reported
47102,26,260581,2,96,Not Reported
47103,26,260576,2,96,Not Reported
47104,26,260567,2,96,Not Reported
47105,26,260816,2,96,Not Reported
47106,26,260805,2,96,Not Reported
47107,26,260755,2,96,Not Reported
47108,26,260563,2,96,Not Reported
47109,26,260728,2,96,Not Reported
47110,26,260719,2,96,Not Reported
47111,26,260706,2,96,Not Reported
47112,26,260694,2,96,Not Reported
47113,26,260427,2,96,Not Reported
47114,26,260434,2,96,Not Reported
47115,26,260449,2,96,Not Reported
47116,26,260452,2,96,Not Reported
47117,26,260455,2,96,Not Reported
47118,26,260463,2,96,Not Reported
47119,26,260424,2,96,Not Reported
47120,26,260422,2,96,Not Reported
47121,26,260399,2,96,Not Reported
47122,26,260511,2,96,Not Reported
47123,26,260542,2,96,Not Reported
47124,26,260539,2,96,Not Reported
47125,26,260530,2,96,Not Reported
47126,26,260527,2,96,Not Reported
47127,26,260516,2,96,Not Reported
47128,26,260505,2,96,Not Reported
47129,26,260504,2,96,Not Reported
47130,26,260502,2,96,Not Reported
47131,26,260474,2,96,Not Reported
47132,26,260473,2,96,Not Reported
47133,26,260866,2,96,Not Reported
47134,26,260987,2,96,Not Reported
47135,26,260989,2,96,Not Reported
47136,26,260957,2,96,Not Reported
47137,26,260928,2,96,Not Reported
47138,26,260922,2,96,Not Reported
47139,26,260910,2,96,Not Reported
47140,26,260880,2,96,Not Reported
47141,28,280499,2,96,Not Reported
47142,28,280494,2,96,Not Reported
47143,28,280497,2,96,Not Reported
47144,28,280504,2,96,Not Reported
47145,28,280505,2,96,Not Reported
47146,28,280492,2,96,Not Reported
47147,28,280487,2,96,Not Reported
47148,28,280486,2,96,Not Reported
47149,28,280518,2,96,Not Reported
47150,28,280523,2,96,Not Reported
47151,28,280528,2,96,Not Reported
47152,28,280483,2,96,Not Reported
47153,28,280511,2,96,Not Reported
47154,28,280510,2,96,Not Reported
47155,28,280509,2,96,Not Reported
47156,28,280451,2,96,Not Reported
47157,28,280454,2,96,Not Reported
47158,28,280455,2,96,Not Reported
47159,28,280450,2,96,Not Reported
47160,28,280457,2,96,Not Reported
47161,28,280458,2,96,Not Reported
47162,28,280460,2,96,Not Reported
47163,28,280447,2,96,Not Reported
47164,28,280445,2,96,Not Reported
47165,28,280444,2,96,Not Reported
47166,28,280443,2,96,Not Reported
47167,28,280482,2,96,Not Reported
47168,28,280478,2,96,Not Reported
47169,28,280475,2,96,Not Reported
47170,28,280474,2,96,Not Reported
47171,28,280469,2,96,Not Reported
47172,28,280465,2,96,Not Reported
47173,28,280462,2,96,Not Reported
47174,28,280591,2,96,Not Reported
47175,28,280587,2,96,Not Reported
47176,28,280590,2,96,Not Reported
47177,28,280585,2,96,Not Reported
47178,28,280595,2,96,Not Reported
47179,28,280584,2,96,Not Reported
47180,28,280583,2,96,Not Reported
47181,28,280581,2,96,Not Reported
47182,28,280578,2,96,Not Reported
47183,28,280614,2,96,Not Reported
47184,28,280612,2,96,Not Reported
47185,28,280611,2,96,Not Reported
47186,28,280607,2,96,Not Reported
47187,28,280606,2,96,Not Reported
47188,28,280599,2,96,Not Reported
47189,28,280544,2,96,Not Reported
47190,28,280545,2,96,Not Reported
47191,28,280546,2,96,Not Reported
47192,28,280540,2,96,Not Reported
47193,28,280538,2,96,Not Reported
47194,28,280534,2,96,Not Reported
47195,28,280574,2,96,Not Reported
47196,28,280573,2,96,Not Reported
47197,28,280572,2,96,Not Reported
47198,28,280570,2,96,Not Reported
47199,28,280566,2,96,Not Reported
47200,28,280565,2,96,Not Reported
47201,28,280559,2,96,Not Reported
47202,28,280558,2,96,Not Reported
47203,28,280556,2,96,Not Reported
47204,28,280555,2,96,Not Reported
47205,28,280313,2,96,Not Reported
47206,28,280309,2,96,Not Reported
47207,28,280317,2,96,Not Reported
47208,28,280320,2,96,Not Reported
47209,28,280321,2,96,Not Reported
47210,28,280308,2,96,Not Reported
47211,28,280306,2,96,Not Reported
47212,28,280303,2,96,Not Reported
47213,28,280300,2,96,Not Reported
47214,28,280299,2,96,Not Reported
47215,28,280338,2,96,Not Reported
47216,28,280333,2,96,Not Reported
47217,28,280342,2,96,Not Reported
47218,28,280344,2,96,Not Reported
47219,28,280346,2,96,Not Reported
47220,28,280331,2,96,Not Reported
47221,28,280329,2,96,Not Reported
47222,28,280327,2,96,Not Reported
47223,28,280264,2,96,Not Reported
47224,28,280267,2,96,Not Reported
47225,28,280262,2,96,Not Reported
47226,28,280269,2,96,Not Reported
47227,28,280261,2,96,Not Reported
47228,28,280259,2,96,Not Reported
47229,28,280258,2,96,Not Reported
47230,28,280253,2,96,Not Reported
47231,28,280289,2,96,Not Reported
47232,28,280296,2,96,Not Reported
47233,28,280293,2,96,Not Reported
47234,28,280292,2,96,Not Reported
47235,28,280291,2,96,Not Reported
47236,28,280290,2,96,Not Reported
47237,28,280287,2,96,Not Reported
47238,28,280278,2,96,Not Reported
47239,28,280405,2,96,Not Reported
47240,28,280406,2,96,Not Reported
47241,28,280401,2,96,Not Reported
47242,28,280408,2,96,Not Reported
47243,28,280410,2,96,Not Reported
47244,28,280400,2,96,Not Reported
47245,28,280398,2,96,Not Reported
47246,28,280425,2,96,Not Reported
47247,28,280438,2,96,Not Reported
47248,28,280429,2,96,Not Reported
47249,28,280427,2,96,Not Reported
47250,28,280422,2,96,Not Reported
47251,28,280421,2,96,Not Reported
47252,28,280417,2,96,Not Reported
47253,28,280416,2,96,Not Reported
47254,28,280366,2,96,Not Reported
47255,28,280370,2,96,Not Reported
47256,28,280351,2,96,Not Reported
47257,28,280349,2,96,Not Reported
47258,28,280348,2,96,Not Reported
47259,28,280347,2,96,Not Reported
47260,28,280385,2,96,Not Reported
47261,28,280393,2,96,Not Reported
47262,28,280392,2,96,Not Reported
47263,28,280389,2,96,Not Reported
47264,28,280387,2,96,Not Reported
47265,28,280384,2,96,Not Reported
47266,28,280383,2,96,Not Reported
47267,28,280381,2,96,Not Reported
47268,28,280375,2,96,Not Reported
47269,28,280637,2,96,Not Reported
47270,28,280633,2,96,Not Reported
47271,28,280628,2,96,Not Reported
47272,28,280627,2,96,Not Reported
47273,28,280623,2,96,Not Reported
47274,28,280621,2,96,Not Reported
47275,28,280131,2,96,Not Reported
47276,28,280133,2,96,Not Reported
47277,28,280129,2,96,Not Reported
47278,28,280136,2,96,Not Reported
47279,28,280139,2,96,Not Reported
47280,28,280128,2,96,Not Reported
47281,28,280127,2,96,Not Reported
47282,28,280122,2,96,Not Reported
47283,28,280120,2,96,Not Reported
47284,28,280156,2,96,Not Reported
47285,28,280151,2,96,Not Reported
47286,28,280152,2,96,Not Reported
47287,28,280155,2,96,Not Reported
47288,28,280157,2,96,Not Reported
47289,28,280161,2,96,Not Reported
47290,28,280150,2,96,Not Reported
47291,28,280149,2,96,Not Reported
47292,28,280146,2,96,Not Reported
47293,28,280143,2,96,Not Reported
47294,28,280141,2,96,Not Reported
47295,28,280085,2,96,Not Reported
47296,28,280086,2,96,Not Reported
47297,28,280084,2,96,Not Reported
47298,28,280092,2,96,Not Reported
47299,28,280094,2,96,Not Reported
47300,28,280095,2,96,Not Reported
47301,28,280082,2,96,Not Reported
47302,28,280081,2,96,Not Reported
47303,28,280080,2,96,Not Reported
47304,28,280079,2,96,Not Reported
47305,28,280075,2,96,Not Reported
47306,28,280116,2,96,Not Reported
47307,28,280113,2,96,Not Reported
47308,28,280112,2,96,Not Reported
47309,28,280110,2,96,Not Reported
47310,28,280107,2,96,Not Reported
47311,28,280103,2,96,Not Reported
47312,28,280102,2,96,Not Reported
47313,28,280100,2,96,Not Reported
47314,28,280099,2,96,Not Reported
47315,28,280097,2,96,Not Reported
47316,28,280221,2,96,Not Reported
47317,28,280216,2,96,Not Reported
47318,28,280222,2,96,Not Reported
47319,28,280226,2,96,Not Reported
47320,28,280213,2,96,Not Reported
47321,28,280211,2,96,Not Reported
47322,28,280210,2,96,Not Reported
47323,28,280248,2,96,Not Reported
47324,28,280245,2,96,Not Reported
47325,28,280244,2,96,Not Reported
47326,28,280242,2,96,Not Reported
47327,28,280241,2,96,Not Reported
47328,28,280202,2,96,Not Reported
47329,28,280233,2,96,Not Reported
47330,28,280230,2,96,Not Reported
47331,28,280228,2,96,Not Reported
47332,28,280172,2,96,Not Reported
47333,28,280173,2,96,Not Reported
47334,28,280179,2,96,Not Reported
47335,28,280181,2,96,Not Reported
47336,28,280168,2,96,Not Reported
47337,28,280167,2,96,Not Reported
47338,28,280166,2,96,Not Reported
47339,28,280165,2,96,Not Reported
47340,28,280163,2,96,Not Reported
47341,28,280162,2,96,Not Reported
47342,28,280201,2,96,Not Reported
47343,28,280200,2,96,Not Reported
47344,28,280198,2,96,Not Reported
47345,28,280194,2,96,Not Reported
47346,28,280193,2,96,Not Reported
47347,28,280189,2,96,Not Reported
47348,28,280188,2,96,Not Reported
47349,28,280186,2,96,Not Reported
47350,28,280185,2,96,Not Reported
47351,28,280072,2,96,Not Reported
47352,28,280047,2,96,Not Reported
47353,28,280048,2,96,Not Reported
47354,28,280049,2,96,Not Reported
47355,28,280050,2,96,Not Reported
47356,28,280038,2,96,Not Reported
47357,28,280034,2,96,Not Reported
47358,28,280031,2,96,Not Reported
47359,28,280070,2,96,Not Reported
47360,28,280068,2,96,Not Reported
